Sample,Time_us,Raw_u16,Voltage_V
2125,2125010,39817,2.004976
2126,2126012,39161,1.971943
2127,2127013,16708,0.841327
2128,2128014,53965,2.717395
2129,2129014,16067,0.809050
2130,2130010,39785,2.003364
2131,2131011,39225,1.975166
2132,2132012,16740,0.842939
2133,2133013,53837,2.710950
2134,2134015,16179,0.814690
2135,2135008,39785,2.003364
2136,2136010,39305,1.979194
2137,2137010,16644,0.838105
2138,2138013,53821,2.710144
2139,2139015,16115,0.811467
2140,2140010,39881,2.008198
2141,2141012,39241,1.975972
2142,2142012,16676,0.839716
2143,2143014,53853,2.711756
2144,2144015,16099,0.810661
2145,2145015,40089,2.018672
2146,2146009,39305,1.979194
2147,2147011,16692,0.840522
2148,2148013,53869,2.712561
2149,2149014,16147,0.813078
2150,2150015,40105,2.019478
2151,2151010,39337,1.980806
2152,2152011,16676,0.839716
2153,2153012,53885,2.713367
2154,2154008,16307,0.821135
2155,2155010,39897,2.009004
2156,2156012,39241,1.975972
2157,2157014,16708,0.841327
2158,2158016,53773,2.707727
2159,2159009,16259,0.818718
2160,2160012,39865,2.007393
2161,2161012,39209,1.974360
2162,2162015,16724,0.842133
2163,2163009,53837,2.710950
2164,2164011,16259,0.818718
2165,2165012,39945,2.011421
2166,2166013,39145,1.971138
2167,2167015,16740,0.842939
2168,2168008,53821,2.710144
2169,2169010,16307,0.821135
2170,2170014,39817,2.004976
2171,2171009,39401,1.984028
2172,2172010,16644,0.838105
2173,2173010,53949,2.716590
2174,2174012,16211,0.816301
2175,2175013,39961,2.012227
2176,2176015,39193,1.973554
2177,2177009,16596,0.835688
2178,2178012,53789,2.708533
2179,2179013,16195,0.815495
2180,2180014,39993,2.013838
2181,2181008,39401,1.984028
2182,2182010,16596,0.835688
2183,2183012,53885,2.713367
2184,2184014,16147,0.813078
2185,2185015,40169,2.022701
2186,2186011,39209,1.974360
2187,2187012,16660,0.838910
2188,2188014,53789,2.708533
2189,2189016,16195,0.815495
2190,2190009,39801,2.004170
2191,2191011,39257,1.976777
2192,2192012,16660,0.838910
2193,2193013,53853,2.711756
2194,2194009,16291,0.820330
2195,2195010,39913,2.009810
2196,2196012,39225,1.975166
2197,2197013,16676,0.839716
2198,2198015,53805,2.709338
2199,2199008,16388,0.825214
2200,2200011,39833,2.005782
2201,2201012,39193,1.973554
2202,2202015,16740,0.842939
2203,2203008,53853,2.711756
2204,2204010,16355,0.823552
2205,2205011,39881,2.008198
2206,2206012,39193,1.973554
2207,2207014,16676,0.839716
2208,2208015,53837,2.710950
2209,2209009,16275,0.819524
2210,2210013,39961,2.012227
2211,2211015,39065,1.967109
2212,2212010,16596,0.835688
2213,2213010,53837,2.710950
2214,2214012,16195,0.815495
2215,2215014,40089,2.018672
2216,2216014,39241,1.975972
2217,2217009,16628,0.837299
2218,2218013,53805,2.709338
2219,2219015,16099,0.810661
2220,2220009,39817,2.004976
2221,2221011,39257,1.976777
2222,2222013,16660,0.838910
2223,2223015,53853,2.711756
2224,2224008,16355,0.823552
2225,2225010,39865,2.007393
2226,2226014,39081,1.967915
2227,2227015,16724,0.842133
2228,2228016,53853,2.711756
2229,2229009,16323,0.821941
2230,2230011,39865,2.007393
2231,2231012,39241,1.975972
2232,2232013,16564,0.834076
2233,2233010,53821,2.710144
2234,2234012,16259,0.818718
2235,2235013,39993,2.013838
2236,2236015,39145,1.971138
2237,2237009,16580,0.834882
2238,2238010,53805,2.709338
2239,2239012,16195,0.815495
2240,2240014,39977,2.013033
2241,2241010,39385,1.983223
2242,2242011,16612,0.836493
2243,2243013,53821,2.710144
2244,2244014,16051,0.808244
2245,2245015,40041,2.016255
2246,2246009,39385,1.983223
2247,2247011,16564,0.834076
2248,2248011,53885,2.713367
2249,2249014,16147,0.813078
2250,2250008,39753,2.001753
2251,2251010,39321,1.980000
2252,2252011,16708,0.841327
2253,2253014,53853,2.711756
2254,2254015,16115,0.811467
2255,2255010,39785,2.003364
2256,2256010,39305,1.979194
2257,2257014,16836,0.847773
2258,2258015,53821,2.710144
2259,2259009,16275,0.819524
2260,2260010,39785,2.003364
2261,2261012,39241,1.975972
2262,2262013,16804,0.846162
2263,2263015,53837,2.710950
2264,2264009,16323,0.821941
2265,2265012,39913,2.009810
2266,2266015,39001,1.963886
2267,2267009,16580,0.834882
2268,2268011,53885,2.713367
2269,2269012,16227,0.817107
2270,2270014,40089,2.018672
2271,2271016,38969,1.962275
2272,2272008,16564,0.834076
2273,2273012,53853,2.711756
2274,2274015,16099,0.810661
2275,2275009,39769,2.002559
2276,2276009,39337,1.980806
2277,2277011,16596,0.835688
2278,2278011,53837,2.710950
2279,2279013,16307,0.821135
2280,2280014,39897,2.009004
2281,2281012,39209,1.974360
2282,2282015,16740,0.842939
2283,2283009,53853,2.711756
2284,2284010,16307,0.821135
2285,2285011,39833,2.005782
2286,2286013,39145,1.971138
2287,2287014,16612,0.836493
2288,2288008,53853,2.711756
2289,2289013,16211,0.816301
2290,2290015,40025,2.015450
2291,2291010,39273,1.977583
2292,2292011,16644,0.838105
2293,2293013,53869,2.712561
2294,2294015,16163,0.813884
2295,2295008,39737,2.000948
2296,2296010,39321,1.980000
2297,2297013,16740,0.842939
2298,2298009,53773,2.707727
2299,2299011,16275,0.819524
2300,2300013,39929,2.010616
2301,2301014,39049,1.966304
2302,2302009,16532,0.832465
2303,2303010,53821,2.710144
2304,2304012,16291,0.820330
2305,2305010,39801,2.004170
2306,2306014,39001,1.963886
2307,2307015,16724,0.842133
2308,2308009,53885,2.713367
2309,2309011,16243,0.817913
2310,2310012,39945,2.011421
2311,2311014,39113,1.969526
2312,2312015,16756,0.843745
2313,2313013,53821,2.710144
2314,2314015,16147,0.813078
2315,2315009,39705,1.999336
2316,2316011,39353,1.981611
2317,2317012,16676,0.839716
2318,2318013,53885,2.713367
2319,2319016,16259,0.818718
2320,2320010,39865,2.007393
2321,2321015,39001,1.963886
2322,2322009,16404,0.826020
2323,2323011,53837,2.710950
2324,2324012,16227,0.817107
2325,2325014,39929,2.010616
2326,2326015,39065,1.967109
2327,2327010,16596,0.835688
2328,2328011,53853,2.711756
2329,2329009,16339,0.822747
2330,2330011,39865,2.007393
2331,2331013,39193,1.973554
2332,2332015,16660,0.838910
2333,2333010,53837,2.710950
2334,2334011,16275,0.819524
2335,2335012,39897,2.009004
2336,2336014,39193,1.973554
2337,2337012,16660,0.838910
2338,2338015,53869,2.712561
2339,2339009,16339,0.822747
2340,2340010,39849,2.006587
2341,2341012,39145,1.971138
2342,2342013,16788,0.845356
2343,2343015,53837,2.710950
2344,2344009,16291,0.820330
2345,2345016,40041,2.016255
2346,2346011,39321,1.980000
2347,2347012,16660,0.838910
2348,2348013,53869,2.712561
2349,2349015,16179,0.814690
2350,2350009,39673,1.997725
2351,2351010,39321,1.980000
2352,2352012,16660,0.838910
2353,2353010,53869,2.712561
2354,2354012,16259,0.818718
2355,2355013,39913,2.009810
2356,2356015,39113,1.969526
2357,2357015,16772,0.844550
2358,2358009,53805,2.709338
2359,2359011,16259,0.818718
2360,2360013,39961,2.012227
2361,2361013,39209,1.974360
2362,2362015,16884,0.850190
2363,2363009,53821,2.710144
2364,2364011,16291,0.820330
2365,2365012,39897,2.009004
2366,2366013,39193,1.973554
2367,2367015,16724,0.842133
2368,2368009,53821,2.710144
2369,2369015,16099,0.810661
2370,2370010,39785,2.003364
2371,2371011,39305,1.979194
2372,2372012,16676,0.839716
2373,2373013,53821,2.710144
2374,2374015,16163,0.813884
2375,2375009,39785,2.003364
2376,2376010,39353,1.981611
2377,2377010,16612,0.836493
2378,2378013,53837,2.710950
2379,2379014,16163,0.813884
2380,2380016,40105,2.019478
2381,2381010,39417,1.984834
2382,2382011,16628,0.837299
2383,2383012,53837,2.710950
2384,2384014,16259,0.818718
2385,2385014,40057,2.017061
2386,2386009,39369,1.982417
2387,2387011,16612,0.836493
2388,2388012,53885,2.713367
2389,2389013,16195,0.815495
2390,2390015,39993,2.013838
2391,2391008,39417,1.984834
2392,2392010,16628,0.837299
2393,2393009,53789,2.708533
2394,2394011,16243,0.817913
2395,2395013,40025,2.015450
2396,2396014,39145,1.971138
2397,2397015,16804,0.846162
2398,2398009,53773,2.707727
2399,2399011,16259,0.818718
2400,2400012,39929,2.010616
2401,2401012,39225,1.975166
2402,2402016,16708,0.841327
2403,2403010,53869,2.712561
2404,2404012,16275,0.819524
2405,2405014,39993,2.013838
2406,2406015,38953,1.961469
2407,2407009,16580,0.834882
2408,2408010,53805,2.709338
2409,2409012,16259,0.818718
2410,2410009,39753,2.001753
2411,2411012,39289,1.978389
2412,2412013,16740,0.842939
2413,2413014,53853,2.711756
2414,2414008,16404,0.826020
2415,2415009,39753,2.001753
2416,2416010,39321,1.980000
2417,2417012,16804,0.846162
2418,2418008,53805,2.709338
2419,2419010,16211,0.816301
2420,2420012,39929,2.010616
2421,2421014,39177,1.972749
2422,2422015,16740,0.842939
2423,2423009,53853,2.711756
2424,2424010,16339,0.822747
2425,2425011,39833,2.005782
2426,2426014,39145,1.971138
2427,2427015,16772,0.844550
2428,2428009,53901,2.714173
2429,2429010,16291,0.820330
2430,2430012,39865,2.007393
2431,2431013,39209,1.974360
2432,2432015,16868,0.849384
2433,2433009,53837,2.710950
2434,2434011,16259,0.818718
2435,2435013,39945,2.011421
2436,2436014,39193,1.973554
2437,2437015,16756,0.843745
2438,2438009,53853,2.711756
2439,2439010,16355,0.823552
2440,2440011,39881,2.008198
2441,2441014,39241,1.975972
2442,2442009,16564,0.834076
2443,2443011,53837,2.710950
2444,2444013,16211,0.816301
2445,2445014,39993,2.013838
2446,2446015,39113,1.969526
2447,2447010,16612,0.836493
2448,2448011,53885,2.713367
2449,2449014,16259,0.818718
2450,2450010,39785,2.003364
2451,2451011,39305,1.979194
2452,2452013,16692,0.840522
2453,2453015,53869,2.712561
2454,2454008,16339,0.822747
2455,2455010,39753,2.001753
2456,2456011,39225,1.975166
2457,2457015,16724,0.842133
2458,2458010,53821,2.710144
2459,2459011,16227,0.817107
2460,2460013,39977,2.013033
2461,2461014,39113,1.969526
2462,2462016,16740,0.842939
2463,2463009,53853,2.711756
2464,2464011,16259,0.818718
2465,2465014,40105,2.019478
2466,2466009,39401,1.984028
2467,2467011,16564,0.834076
2468,2468013,53885,2.713367
2469,2469014,16163,0.813884
2470,2470015,40089,2.018672
2471,2471009,39385,1.983223
2472,2472011,16628,0.837299
2473,2473015,53837,2.710950
2474,2474010,16291,0.820330
2475,2475011,39833,2.005782
2476,2476012,39209,1.974360
2477,2477014,16820,0.846967
2478,2478015,53789,2.708533
2479,2479010,16291,0.820330
2480,2480011,39817,2.004976
2481,2481015,39017,1.964692
2482,2482010,16532,0.832465
2483,2483011,53869,2.712561
2484,2484013,16211,0.816301
2485,2485014,40009,2.014644
2486,2486016,39161,1.971943
2487,2487010,16564,0.834076
2488,2488012,53869,2.712561
2489,2489015,16115,0.811467
2490,2490011,39833,2.005782
2491,2491013,39177,1.972749
2492,2492014,16692,0.840522
2493,2493009,53869,2.712561
2494,2494010,16211,0.816301
2495,2495011,39897,2.009004
2496,2496012,39209,1.974360
2497,2497016,16772,0.844550
2498,2498010,53805,2.709338
2499,2499011,16291,0.820330
2500,2500013,39993,2.013838
2501,2501014,39161,1.971943
2502,2502016,16660,0.838910
2503,2503010,53853,2.711756
2504,2504011,16259,0.818718
2505,2505016,40089,2.018672
2506,2506010,39401,1.984028
2507,2507011,16612,0.836493
2508,2508013,53917,2.714978
2509,2509015,16131,0.812273
2510,2510010,39801,2.004170
2511,2511011,39305,1.979194
2512,2512013,16692,0.840522
2513,2513009,53821,2.710144
2514,2514013,16195,0.815495
2515,2515015,40041,2.016255
2516,2516009,39401,1.984028
2517,2517011,16596,0.835688
2518,2518012,53805,2.709338
2519,2519013,16179,0.814690
2520,2520015,40089,2.018672
2521,2521012,39289,1.978389
2522,2522014,16788,0.845356
2523,2523016,53853,2.711756
2524,2524010,16291,0.820330
2525,2525011,39865,2.007393
2526,2526013,39209,1.974360
2527,2527015,16692,0.840522
2528,2528008,53869,2.712561
2529,2529015,16035,0.807439
2530,2530011,39897,2.009004
2531,2531012,39289,1.978389
2532,2532014,16676,0.839716
2533,2533015,53773,2.707727
2534,2534009,16339,0.822747
2535,2535011,39817,2.004976
2536,2536011,39273,1.977583
2537,2537009,16548,0.833271
2538,2538011,53885,2.713367
2539,2539013,16227,0.817107
2540,2540014,39865,2.007393
2541,2541009,39417,1.984834
2542,2542011,16612,0.836493
2543,2543012,53821,2.710144
2544,2544014,16195,0.815495
2545,2545010,39801,2.004170
2546,2546012,39209,1.974360
2547,2547014,16692,0.840522
2548,2548015,53805,2.709338
2549,2549008,16355,0.823552
2550,2550010,39801,2.004170
2551,2551012,39273,1.977583
2552,2552013,16676,0.839716
2553,2553012,53821,2.710144
2554,2554014,16115,0.811467
2555,2555009,39753,2.001753
2556,2556010,39369,1.982417
2557,2557011,16644,0.838105
2558,2558012,53901,2.714173
2559,2559013,16179,0.814690
2560,2560015,39977,2.013033
2561,2561014,39145,1.971138
2562,2562008,16516,0.831659
2563,2563010,53853,2.711756
2564,2564011,16355,0.823552
2565,2565012,39897,2.009004
2566,2566015,39097,1.968720
2567,2567009,16580,0.834882
2568,2568010,53805,2.709338
2569,2569015,16083,0.809856
2570,2570011,39833,2.005782
2571,2571012,39241,1.975972
2572,2572013,16692,0.840522
2573,2573015,53933,2.715784
2574,2574009,16323,0.821941
2575,2575011,39849,2.006587
2576,2576012,39321,1.980000
2577,2577011,16644,0.838105
2578,2578014,53805,2.709338
2579,2579015,16211,0.816301
2580,2580009,39753,2.001753
2581,2581011,39321,1.980000
2582,2582012,16644,0.838105
2583,2583013,53869,2.712561
2584,2584015,16179,0.814690
2585,2585015,39977,2.013033
2586,2586011,39353,1.981611
2587,2587012,16628,0.837299
2588,2588013,53901,2.714173
2589,2589015,16115,0.811467
2590,2590008,39673,1.997725
2591,2591010,39369,1.982417
2592,2592011,16612,0.836493
2593,2593009,53933,2.715784
2594,2594011,16452,0.828437
2595,2595013,39961,2.012227
2596,2596015,39113,1.969526
2597,2597009,16532,0.832465
2598,2598010,53837,2.710950
2599,2599011,16259,0.818718
2600,2600013,39881,2.008198
2601,2601013,39177,1.972749
2602,2602009,16532,0.832465
2603,2603011,53901,2.714173
2604,2604013,16259,0.818718
2605,2605015,40057,2.017061
2606,2606008,39449,1.986445
2607,2607010,16564,0.834076
2608,2608011,53853,2.711756
2609,2609012,16211,0.816301
2610,2610014,39913,2.009810
2611,2611016,39097,1.968720
2612,2612009,16596,0.835688
2613,2613010,53869,2.712561
2614,2614011,16275,0.819524
2615,2615013,39961,2.012227
2616,2616014,39225,1.975166
2617,2617014,16772,0.844550
2618,2618009,53853,2.711756
2619,2619011,16275,0.819524
2620,2620013,39945,2.011421
2621,2621015,39097,1.968720
2622,2622009,16548,0.833271
2623,2623012,53805,2.709338
2624,2624013,16275,0.819524
2625,2625014,39913,2.009810
2626,2626010,39417,1.984834
2627,2627011,16644,0.838105
2628,2628012,53837,2.710950
2629,2629014,16067,0.809050
2630,2630009,39753,2.001753
2631,2631011,39305,1.979194
2632,2632012,16660,0.838910
2633,2633012,53869,2.712561
2634,2634014,16211,0.816301
2635,2635014,39945,2.011421
2636,2636009,39401,1.984028
2637,2637010,16596,0.835688
2638,2638011,53853,2.711756
2639,2639014,16275,0.819524
2640,2640015,39961,2.012227
2641,2641009,39417,1.984834
2642,2642012,16628,0.837299
2643,2643013,53821,2.710144
2644,2644014,16275,0.819524
2645,2645009,39737,2.000948
2646,2646010,39305,1.979194
2647,2647011,16628,0.837299
2648,2648013,53917,2.714978
2649,2649015,16211,0.816301
2650,2650010,39801,2.004170
2651,2651011,39289,1.978389
2652,2652012,16660,0.838910
2653,2653014,53869,2.712561
2654,2654015,16115,0.811467
2655,2655008,39705,1.999336
2656,2656010,39385,1.983223
2657,2657012,16644,0.838105
2658,2658015,53821,2.710144
2659,2659010,16275,0.819524
2660,2660012,39961,2.012227
2661,2661013,39081,1.967915
2662,2662014,16692,0.840522
2663,2663009,53821,2.710144
2664,2664010,16339,0.822747
2665,2665012,39881,2.008198
2666,2666015,39081,1.967915
2667,2667009,16516,0.831659
2668,2668010,53837,2.710950
2669,2669012,16259,0.818718
2670,2670013,40041,2.016255
2671,2671014,39161,1.971943
2672,2672009,16580,0.834882
2673,2673011,53821,2.710144
2674,2674014,16275,0.819524
2675,2675015,40105,2.019478
2676,2676010,39401,1.984028
2677,2677011,16612,0.836493
2678,2678011,53821,2.710144
2679,2679012,16275,0.819524
2680,2680014,39929,2.010616
2681,2681009,39369,1.982417
2682,2682013,16628,0.837299
2683,2683013,53901,2.714173
2684,2684015,16083,0.809856
2685,2685009,39705,1.999336
2686,2686010,39305,1.979194
2687,2687011,16612,0.836493
2688,2688013,53837,2.710950
2689,2689008,16371,0.824358
2690,2690009,39721,2.000142
2691,2691012,39337,1.980806
2692,2692014,16676,0.839716
2693,2693015,53901,2.714173
2694,2694009,16355,0.823552
2695,2695011,39833,2.005782
2696,2696012,39257,1.976777
2697,2697015,16772,0.844550
2698,2698010,53773,2.707727
2699,2699011,16275,0.819524
2700,2700013,39945,2.011421
2701,2701014,39081,1.967915
2702,2702015,16676,0.839716
2703,2703008,53917,2.714978
2704,2704010,16339,0.822747
2705,2705013,39977,2.013033
2706,2706010,39353,1.981611
2707,2707011,16628,0.837299
2708,2708012,53805,2.709338
2709,2709012,16211,0.816301
2710,2710014,39961,2.012227
2711,2711016,39065,1.967109
2712,2712009,16564,0.834076
2713,2713013,53789,2.708533
2714,2714009,16339,0.822747
2715,2715011,39913,2.009810
2716,2716013,39193,1.973554
2717,2717014,16724,0.842133
2718,2718009,53805,2.709338
2719,2719010,16355,0.823552
2720,2720012,39833,2.005782
2721,2721015,39081,1.967915
2722,2722012,16612,0.836493
2723,2723013,53821,2.710144
2724,2724014,16211,0.816301
2725,2725015,39961,2.012227
2726,2726009,39385,1.983223
2727,2727011,16580,0.834882
2728,2728012,53869,2.712561
2729,2729015,16147,0.813078
2730,2730009,39769,2.002559
2731,2731010,39321,1.980000
2732,2732012,16660,0.838910
2733,2733014,53773,2.707727
2734,2734015,16099,0.810661
2735,2735009,39689,1.998530
2736,2736010,39369,1.982417
2737,2737016,16740,0.842939
2738,2738010,53853,2.711756
2739,2739012,16227,0.817107
2740,2740014,40009,2.014644
2741,2741015,39049,1.966304
2742,2742010,16548,0.833271
2743,2743012,53757,2.706921
2744,2744014,16227,0.817107
2745,2745011,39817,2.004976
2746,2746015,39049,1.966304
2747,2747010,16580,0.834882
2748,2748012,53821,2.710144
2749,2749014,16211,0.816301
2750,2750015,40025,2.015450
2751,2751009,39433,1.985640
2752,2752010,16660,0.838910
2753,2753008,53821,2.710144
2754,2754012,16259,0.818718
2755,2755013,39913,2.009810
2756,2756015,39257,1.976777
2757,2757008,16532,0.832465
2758,2758010,53869,2.712561
2759,2759011,16243,0.817913
2760,2760013,39913,2.009810
2761,2761011,39289,1.978389
2762,2762013,16628,0.837299
2763,2763013,53885,2.713367
2764,2764014,16147,0.813078
2765,2765010,39817,2.004976
2766,2766011,39321,1.980000
2767,2767013,16676,0.839716
2768,2768014,53901,2.714173
2769,2769012,16259,0.818718
2770,2770014,39961,2.012227
2771,2771009,39449,1.986445
2772,2772011,16612,0.836493
2773,2773012,53821,2.710144
2774,2774013,16195,0.815495
2775,2775014,40025,2.015450
2776,2776009,39401,1.984028
2777,2777015,16740,0.842939
2778,2778011,53885,2.713367
2779,2779013,16227,0.817107
2780,2780015,39977,2.013033
2781,2781009,39417,1.984834
2782,2782011,16580,0.834882
2783,2783012,53885,2.713367
2784,2784013,16227,0.817107
2785,2785012,39881,2.008198
2786,2786010,39369,1.982417
2787,2787013,16660,0.838910
2788,2788015,53805,2.709338
2789,2789009,16339,0.822747
2790,2790010,39705,1.999336
2791,2791012,39289,1.978389
2792,2792013,16660,0.838910
2793,2793013,53901,2.714173
2794,2794015,16163,0.813884
2795,2795009,39737,2.000948
2796,2796011,39305,1.979194
2797,2797012,16660,0.838910
2798,2798013,53789,2.708533
2799,2799015,16179,0.814690
2800,2800008,39769,2.002559
2801,2801015,39049,1.966304
2802,2802010,16596,0.835688
2803,2803011,53805,2.709338
2804,2804012,16227,0.817107
2805,2805013,39945,2.011421
2806,2806016,39017,1.964692
2807,2807009,16628,0.837299
2808,2808011,53853,2.711756
2809,2809010,16275,0.819524
2810,2810013,39849,2.006587
2811,2811015,39321,1.980000
2812,2812009,16500,0.830854
2813,2813010,53805,2.709338
2814,2814011,16275,0.819524
2815,2815014,39865,2.007393
2816,2816015,39065,1.967109
2817,2817015,16724,0.842133
2818,2818009,53837,2.710950
2819,2819010,16307,0.821135
2820,2820012,39817,2.004976
2821,2821013,39241,1.975972
2822,2822014,16724,0.842133
2823,2823015,53805,2.709338
2824,2824009,16339,0.822747
2825,2825010,39833,2.005782
2826,2826012,39257,1.976777
2827,2827013,16660,0.838910
2828,2828014,53789,2.708533
2829,2829015,16099,0.810661
2830,2830009,39721,2.000142
2831,2831011,39337,1.980806
2832,2832012,16612,0.836493
2833,2833012,53933,2.715784
2834,2834015,16019,0.806633
2835,2835009,39705,1.999336
2836,2836010,39417,1.984834
2837,2837011,16532,0.832465
2838,2838013,53821,2.710144
2839,2839014,16195,0.815495
2840,2840015,40009,2.014644
2841,2841009,39385,1.983223
2842,2842012,16596,0.835688
2843,2843014,53805,2.709338
2844,2844014,16147,0.813078
2845,2845008,39689,1.998530
2846,2846009,39353,1.981611
2847,2847010,16612,0.836493
2848,2848011,53853,2.711756
2849,2849012,16211,0.816301
2850,2850008,39641,1.996113
2851,2851009,39369,1.982417
2852,2852011,16580,0.834882
2853,2853012,53853,2.711756
2854,2854014,16195,0.815495
2855,2855015,40089,2.018672
2856,2856009,39353,1.981611
2857,2857011,16660,0.838910
2858,2858015,53789,2.708533
2859,2859008,16388,0.825214
2860,2860010,39769,2.002559
2861,2861011,39273,1.977583
2862,2862013,16660,0.838910
2863,2863014,53949,2.716590
2864,2864016,16131,0.812273
2865,2865009,39769,2.002559
2866,2866013,39241,1.975972
2867,2867014,16660,0.838910
2868,2868009,53853,2.711756
2869,2869010,16355,0.823552
2870,2870011,39785,2.003364
2871,2871012,39289,1.978389
2872,2872013,16692,0.840522
2873,2873014,53805,2.709338
2874,2874011,16307,0.821135
2875,2875013,39881,2.008198
2876,2876015,39161,1.971943
2877,2877009,16532,0.832465
2878,2878011,53837,2.710950
2879,2879013,16243,0.817913
2880,2880014,40057,2.017061
2881,2881015,39113,1.969526
2882,2882010,16532,0.832465
2883,2883011,53869,2.712561
2884,2884013,16211,0.816301
2885,2885015,40025,2.015450
2886,2886009,39417,1.984834
2887,2887010,16548,0.833271
2888,2888012,53901,2.714173
2889,2889013,16227,0.817107
2890,2890015,40121,2.020284
2891,2891009,39417,1.984834
2892,2892010,16580,0.834882
2893,2893011,53869,2.712561
2894,2894013,16227,0.817107
2895,2895014,39961,2.012227
2896,2896014,39209,1.974360
2897,2897010,16548,0.833271
2898,2898015,53901,2.714173
2899,2899008,16371,0.824358
2900,2900010,39769,2.002559
2901,2901011,39337,1.980806
2902,2902013,16740,0.842939
2903,2903009,53869,2.712561
2904,2904011,16339,0.822747
2905,2905013,39897,2.009004
2906,2906015,38969,1.962275
2907,2907009,16516,0.831659
2908,2908010,53853,2.711756
2909,2909011,16339,0.822747
2910,2910013,39849,2.006587
2911,2911015,39241,1.975972
2912,2912008,16532,0.832465
2913,2913012,53853,2.711756
2914,2914015,16147,0.813078
2915,2915010,39737,2.000948
2916,2916011,39273,1.977583
2917,2917014,16660,0.838910
2918,2918015,53837,2.710950
2919,2919009,16371,0.824358
2920,2920010,39769,2.002559
2921,2921012,39209,1.974360
2922,2922015,16628,0.837299
2923,2923009,53869,2.712561
2924,2924011,16307,0.821135
2925,2925012,39833,2.005782
2926,2926013,39225,1.975166
2927,2927015,16628,0.837299
2928,2928008,53901,2.714173
2929,2929013,16259,0.818718
2930,2930010,39785,2.003364
2931,2931013,39209,1.974360
2932,2932015,16708,0.841327
2933,2933015,53949,2.716590
2934,2934009,16307,0.821135
2935,2935011,39881,2.008198
2936,2936012,39273,1.977583
2937,2937009,16532,0.832465
2938,2938011,53709,2.704504
2939,2939013,16211,0.816301
2940,2940014,39961,2.012227
2941,2941015,39065,1.967109
2942,2942009,16436,0.827631
2943,2943010,53885,2.713367
2944,2944011,16323,0.821941
2945,2945014,39913,2.009810
2946,2946015,39193,1.973554
2947,2947009,16500,0.830854
2948,2948011,53789,2.708533
2949,2949012,16259,0.818718
2950,2950015,39977,2.013033
2951,2951009,39497,1.988862
2952,2952010,16532,0.832465
2953,2953014,53805,2.709338
2954,2954009,16355,0.823552
2955,2955010,39737,2.000948
2956,2956011,39369,1.982417
2957,2957013,16660,0.838910
2958,2958015,53869,2.712561
2959,2959010,16323,0.821941
2960,2960011,39817,2.004976
2961,2961008,39417,1.984834
2962,2962012,16692,0.840522
2963,2963014,53885,2.713367
2964,2964015,16163,0.813884
2965,2965009,39737,2.000948
2966,2966011,39369,1.982417
2967,2967012,16596,0.835688
2968,2968013,53869,2.712561
2969,2969011,16307,0.821135
2970,2970013,39881,2.008198
2971,2971015,39017,1.964692
2972,2972009,16580,0.834882
2973,2973010,53853,2.711756
2974,2974012,16259,0.818718
2975,2975014,39945,2.011421
2976,2976008,39513,1.989668
2977,2977014,16660,0.838910
2978,2978011,53869,2.712561
2979,2979012,16291,0.820330
2980,2980014,39929,2.010616
2981,2981016,39113,1.969526
2982,2982010,16564,0.834076
2983,2983011,53853,2.711756
2984,2984012,16323,0.821941
2985,2985010,39769,2.002559
2986,2986013,39241,1.975972
2987,2987015,16660,0.838910
2988,2988016,53917,2.714978
2989,2989010,16323,0.821941
2990,2990012,39881,2.008198
2991,2991014,39161,1.971943
2992,2992008,16484,0.830048
2993,2993014,53773,2.707727
2994,2994011,16291,0.820330
2995,2995012,39817,2.004976
2996,2996014,39225,1.975166
2997,2997015,16772,0.844550
2998,2998009,53837,2.710950
2999,2999011,16323,0.821941
3000,3000012,39801,2.004170
3001,3001011,39385,1.983223
3002,3002013,16660,0.838910
3003,3003014,53885,2.713367
3004,3004016,16179,0.814690
3005,3005010,39785,2.003364
3006,3006011,39337,1.980806
3007,3007012,16644,0.838105
3008,3008014,53917,2.714978
3009,3009011,16291,0.820330
3010,3010015,39945,2.011421
3011,3011009,39481,1.988057
3012,3012010,16532,0.832465
3013,3013011,53885,2.713367
3014,3014012,16275,0.819524
3015,3015013,39945,2.011421
3016,3016015,39177,1.972749
3017,3017013,16660,0.838910
3018,3018010,53949,2.716590
3019,3019013,16195,0.815495
3020,3020014,39945,2.011421
3021,3021015,39017,1.964692
3022,3022010,16532,0.832465
3023,3023011,53853,2.711756
3024,3024013,16227,0.817107
3025,3025011,39721,2.000142
3026,3026013,39209,1.974360
3027,3027015,16756,0.843745
3028,3028009,53741,2.706116
3029,3029011,16388,0.825214
3030,3030013,39881,2.008198
3031,3031014,39193,1.973554
3032,3032009,16516,0.831659
3033,3033014,53821,2.710144
3034,3034009,16355,0.823552
3035,3035010,39769,2.002559
3036,3036012,39321,1.980000
3037,3037013,16660,0.838910
3038,3038015,53837,2.710950
3039,3039016,16163,0.813884
3040,3040009,39705,1.999336
3041,3041009,39369,1.982417
3042,3042010,16532,0.832465
3043,3043012,53917,2.714978
3044,3044013,16259,0.818718
3045,3045015,39929,2.010616
3046,3046009,39417,1.984834
3047,3047011,16612,0.836493
3048,3048012,53853,2.711756
3049,3049012,16275,0.819524
3050,3050015,39913,2.009810
3051,3051009,39417,1.984834
3052,3052010,16564,0.834076
3053,3053012,53821,2.710144
3054,3054014,16243,0.817913
3055,3055015,39929,2.010616
