Sample,Time_us,Raw_u16,Voltage_V
2482,2482011,51724,2.604550
2483,2483008,53629,2.700476
2484,2484012,47675,2.400664
2485,2485008,36296,1.827677
2486,2486012,23589,1.187819
2487,2487008,14707,0.740568
2488,2488012,12835,0.646303
2489,2489012,18788,0.946065
2490,2490012,30215,1.521469
2491,2491010,42730,2.151659
2492,2492014,51628,2.599716
2493,2493011,53533,2.695642
2494,2494015,47643,2.399052
2495,2495011,36184,1.822037
2496,2496015,23557,1.186207
2497,2497015,14691,0.739762
2498,2498011,12819,0.645498
2499,2499008,18692,0.941231
2500,2500012,30215,1.521469
2501,2501008,42810,2.155688
2502,2502012,51756,2.606162
2503,2503008,53613,2.699670
2504,2504012,47643,2.399052
2505,2505012,36232,1.824454
2506,2506010,23573,1.187013
2507,2507014,14691,0.739762
2508,2508010,12771,0.643081
2509,2509014,18724,0.942843
2510,2510011,30167,1.519052
2511,2511015,42842,2.157299
2512,2512011,51708,2.603744
2513,2513011,53581,2.698059
2514,2514008,47691,2.401470
2515,2515012,36280,1.826871
2516,2516008,23653,1.191041
2517,2517012,14691,0.739762
2518,2518009,12803,0.644692
2519,2519013,18820,0.947677
2520,2520009,30151,1.518247
2521,2521009,42826,2.156494
2522,2522015,51756,2.606162
2523,2523011,53533,2.695642
2524,2524008,47643,2.399052
2525,2525012,36248,1.825260
2526,2526008,23653,1.191041
2527,2527012,14675,0.738956
2528,2528009,12771,0.643081
2529,2529009,18708,0.942037
2530,2530015,30215,1.521469
2531,2531013,42826,2.156494
2532,2532009,51596,2.598105
2533,2533013,53549,2.696448
2534,2534009,47707,2.402275
2535,2535013,36136,1.819620
2536,2536010,23605,1.188624
2537,2537009,14707,0.740568
2538,2538014,12867,0.647915
2539,2539011,18708,0.942037
2540,2540015,30327,1.527109
2541,2541011,42778,2.154076
2542,2542008,51740,2.605356
2543,2543012,53565,2.697253
2544,2544008,47691,2.401470
2545,2545009,36280,1.826871
2546,2546015,23589,1.187819
2547,2547011,14659,0.738151
2548,2548008,12787,0.643886
2549,2549012,18676,0.940426
2550,2550008,30135,1.517441
2551,2551012,42842,2.157299
2552,2552009,51724,2.604550
2553,2553009,53485,2.693225
2554,2554014,47643,2.399052
2555,2555011,36200,1.822843
2556,2556015,23557,1.186207
2557,2557011,14659,0.738151
2558,2558008,12867,0.647915
2559,2559012,18644,0.938814
2560,2560008,30119,1.516635
2561,2561010,42826,2.156494
2562,2562008,51628,2.599716
2563,2563012,53613,2.699670
2564,2564008,47723,2.403081
2565,2565012,36232,1.824454
2566,2566009,23621,1.189430
2567,2567013,14675,0.738956
2568,2568009,12819,0.645498
2569,2569011,18756,0.944454
2570,2570009,30135,1.517441
2571,2571013,42666,2.148436
2572,2572009,51756,2.606162
2573,2573013,53533,2.695642
2574,2574010,47707,2.402275
2575,2575014,36184,1.822037
2576,2576010,23621,1.189430
2577,2577011,14691,0.739762
2578,2578008,12835,0.646303
2579,2579012,18724,0.942843
2580,2580008,30167,1.519052
2581,2581012,42810,2.155688
2582,2582009,51740,2.605356
2583,2583013,53581,2.698059
2584,2584009,47659,2.399858
2585,2585011,36216,1.823648
2586,2586009,23637,1.190236
2587,2587014,14675,0.738956
2588,2588010,12787,0.643886
2589,2589014,18788,0.946065
2590,2590010,30135,1.517441
2591,2591014,42842,2.157299
2592,2592011,51756,2.606162
2593,2593014,53597,2.698865
2594,2594011,47643,2.399052
2595,2595015,36200,1.822843
2596,2596011,23653,1.191041
2597,2597008,14739,0.742179
2598,2598012,12835,0.646303
2599,2599008,18660,0.939620
2600,2600012,30295,1.525498
2601,2601014,42890,2.159716
2602,2602011,51724,2.604550
2603,2603015,53581,2.698059
2604,2604011,47691,2.401470
2605,2605008,36264,1.826065
2606,2606012,23621,1.189430
2607,2607008,14707,0.740568
2608,2608012,12819,0.645498
2609,2609015,18756,0.944454
2610,2610015,30247,1.523081
2611,2611012,42778,2.154076
2612,2612008,51852,2.610996
2613,2613012,53581,2.698059
2614,2614009,47739,2.403886
2615,2615013,36168,1.821231
2616,2616009,23621,1.189430
2617,2617012,14707,0.740568
2618,2618009,12803,0.644692
2619,2619012,18740,0.943648
2620,2620009,30119,1.516635
2621,2621013,42842,2.157299
2622,2622009,51724,2.604550
2623,2623013,53645,2.701282
2624,2624009,47691,2.401470
2625,2625012,36200,1.822843
2626,2626009,23621,1.189430
2627,2627013,14643,0.737345
2628,2628009,12819,0.645498
2629,2629013,18756,0.944454
2630,2630010,30167,1.519052
2631,2631014,42778,2.154076
2632,2632010,51660,2.601328
2633,2633014,53661,2.702087
2634,2634013,47643,2.399052
2635,2635011,36216,1.823648
2636,2636009,23621,1.189430
2637,2637013,14691,0.739762
2638,2638010,12835,0.646303
2639,2639014,18788,0.946065
2640,2640010,30103,1.515830
2641,2641013,42842,2.157299
2642,2642010,51756,2.606162
2643,2643014,53565,2.697253
2644,2644010,47691,2.401470
2645,2645014,36184,1.822037
2646,2646011,23637,1.190236
2647,2647015,14643,0.737345
2648,2648011,12819,0.645498
2649,2649014,18740,0.943648
2650,2650011,30119,1.516635
2651,2651008,42762,2.153271
2652,2652012,51692,2.602939
2653,2653008,53629,2.700476
2654,2654012,47643,2.399052
2655,2655008,36264,1.826065
2656,2656012,23589,1.187819
2657,2657008,14675,0.738956
2658,2658012,12899,0.649526
2659,2659009,18708,0.942037
2660,2660013,30167,1.519052
2661,2661009,42762,2.153271
2662,2662013,51756,2.606162
2663,2663009,53581,2.698059
2664,2664013,47627,2.398247
2665,2665010,36264,1.826065
2666,2666015,23525,1.184596
2667,2667012,14659,0.738151
2668,2668008,12803,0.644692
2669,2669012,18708,0.942037
2670,2670008,30279,1.524692
2671,2671012,42794,2.154882
2672,2672009,51676,2.602133
2673,2673013,53613,2.699670
2674,2674010,47691,2.401470
2675,2675014,36184,1.822037
2676,2676010,23621,1.189430
2677,2677014,14659,0.738151
2678,2678011,12883,0.648720
2679,2679015,18740,0.943648
2680,2680011,30167,1.519052
2681,2681009,42794,2.154882
2682,2682013,51740,2.605356
2683,2683010,53581,2.698059
2684,2684014,47579,2.395830
2685,2685010,36280,1.826871
2686,2686014,23605,1.188624
2687,2687010,14675,0.738956
2688,2688014,12803,0.644692
2689,2689013,18724,0.942843
2690,2690010,30199,1.520664
2691,2691014,42794,2.154882
2692,2692011,51708,2.603744
2693,2693015,53533,2.695642
2694,2694011,47675,2.400664
2695,2695015,36184,1.822037
2696,2696011,23589,1.187819
2697,2697009,14691,0.739762
2698,2698013,12835,0.646303
2699,2699009,18692,0.941231
2700,2700013,30215,1.521469
2701,2701010,42794,2.154882
2702,2702014,51772,2.606967
2703,2703010,53565,2.697253
2704,2704014,47659,2.399858
2705,2705013,36152,1.820426
2706,2706010,23621,1.189430
2707,2707014,14659,0.738151
2708,2708010,12819,0.645498
2709,2709014,18756,0.944454
2710,2710011,30135,1.517441
2711,2711015,42874,2.158910
2712,2712011,51724,2.604550
2713,2713010,53597,2.698865
2714,2714014,47659,2.399858
2715,2715011,36280,1.826871
2716,2716015,23525,1.184596
2717,2717011,14611,0.735734
2718,2718008,12867,0.647915
2719,2719012,18756,0.944454
2720,2720008,30135,1.517441
2721,2721015,42858,2.158105
2722,2722014,51756,2.606162
2723,2723010,53549,2.696448
2724,2724014,47611,2.397441
2725,2725011,36248,1.825260
2726,2726015,23541,1.185402
2727,2727011,14659,0.738151
2728,2728015,12819,0.645498
2729,2729014,18740,0.943648
2730,2730012,30183,1.519858
2731,2731008,42746,2.152465
2732,2732012,51740,2.605356
2733,2733009,53661,2.702087
2734,2734013,47627,2.398247
2735,2735009,36200,1.822843
2736,2736013,23525,1.184596
2737,2737013,14643,0.737345
2738,2738011,12803,0.644692
2739,2739015,18772,0.945260
2740,2740011,30199,1.520664
2741,2741008,42698,2.150048
2742,2742012,51692,2.602939
2743,2743008,53661,2.702087
2744,2744012,47691,2.401470
2745,2745011,36200,1.822843
2746,2746010,23605,1.188624
2747,2747013,14643,0.737345
2748,2748010,12819,0.645498
2749,2749014,18740,0.943648
2750,2750010,30183,1.519858
2751,2751014,42778,2.154076
2752,2752011,51676,2.602133
2753,2753010,53645,2.701282
2754,2754015,47659,2.399858
2755,2755011,36232,1.824454
2756,2756015,23621,1.189430
2757,2757011,14675,0.738956
2758,2758008,12803,0.644692
2759,2759012,18692,0.941231
2760,2760008,30055,1.513413
2761,2761009,42730,2.151659
2762,2762013,51756,2.606162
2763,2763009,53613,2.699670
2764,2764013,47579,2.395830
2765,2765010,36328,1.829288
2766,2766014,23589,1.187819
2767,2767010,14675,0.738956
2768,2768014,12819,0.645498
2769,2769014,18772,0.945260
2770,2770012,30231,1.522275
2771,2771008,42746,2.152465
2772,2772012,51692,2.602939
2773,2773009,53597,2.698865
2774,2774013,47723,2.403081
2775,2775009,36200,1.822843
2776,2776013,23621,1.189430
2777,2777015,14659,0.738151
2778,2778012,12835,0.646303
2779,2779008,18708,0.942037
2780,2780012,30183,1.519858
2781,2781009,42762,2.153271
2782,2782013,51740,2.605356
2783,2783009,53581,2.698059
2784,2784013,47707,2.402275
2785,2785013,36200,1.822843
2786,2786010,23573,1.187013
2787,2787014,14675,0.738956
2788,2788011,12803,0.644692
2789,2789015,18772,0.945260
2790,2790011,30183,1.519858
2791,2791015,42858,2.158105
2792,2792011,51724,2.604550
2793,2793012,53517,2.694836
2794,2794010,47691,2.401470
2795,2795014,36152,1.820426
2796,2796010,23637,1.190236
2797,2797014,14659,0.738151
2798,2798010,12835,0.646303
2799,2799014,18756,0.944454
2800,2800011,30167,1.519052
2801,2801013,42826,2.156494
2802,2802010,51724,2.604550
2803,2803014,53533,2.695642
2804,2804011,47675,2.400664
2805,2805015,36216,1.823648
2806,2806011,23621,1.189430
2807,2807015,14643,0.737345
2808,2808011,12739,0.641469
2809,2809013,18820,0.947677
2810,2810010,30183,1.519858
2811,2811014,42794,2.154882
2812,2812011,51724,2.604550
2813,2813015,53549,2.696448
2814,2814011,47659,2.399858
2815,2815015,36200,1.822843
2816,2816011,23669,1.191847
2817,2817013,14659,0.738151
2818,2818012,12851,0.647109
2819,2819008,18708,0.942037
2820,2820012,30183,1.519858
2821,2821009,42810,2.155688
2822,2822013,51724,2.604550
2823,2823009,53709,2.704504
2824,2824013,47627,2.398247
2825,2825015,36200,1.822843
2826,2826012,23605,1.188624
2827,2827009,14691,0.739762
2828,2828013,12787,0.643886
2829,2829009,18660,0.939620
2830,2830013,30167,1.519052
2831,2831009,42746,2.152465
2832,2832013,51756,2.606162
2833,2833009,53597,2.698865
2834,2834015,47579,2.395830
2835,2835012,36104,1.818009
2836,2836008,23637,1.190236
2837,2837012,14739,0.742179
2838,2838009,12819,0.645498
2839,2839013,18740,0.943648
2840,2840009,30199,1.520664
2841,2841012,42794,2.154882
2842,2842010,51804,2.608578
2843,2843013,53549,2.696448
2844,2844010,47675,2.400664
2845,2845014,36200,1.822843
2846,2846010,23605,1.188624
2847,2847014,14675,0.738956
2848,2848010,12803,0.644692
2849,2849013,18772,0.945260
2850,2850011,30183,1.519858
2851,2851015,42858,2.158105
2852,2852011,51708,2.603744
2853,2853008,53677,2.702893
2854,2854012,47659,2.399858
2855,2855008,36232,1.824454
2856,2856012,23557,1.186207
2857,2857015,14691,0.739762
2858,2858013,12851,0.647109
2859,2859009,18724,0.942843
2860,2860013,30199,1.520664
2861,2861010,42746,2.152465
2862,2862014,51756,2.606162
2863,2863010,53597,2.698865
2864,2864014,47643,2.399052
2865,2865009,36296,1.827677
2866,2866013,23557,1.186207
2867,2867010,14675,0.738956
2868,2868014,12803,0.644692
2869,2869010,18756,0.944454
2870,2870014,30231,1.522275
2871,2871011,42906,2.160522
2872,2872015,51772,2.606967
2873,2873010,53581,2.698059
2874,2874015,47675,2.400664
2875,2875011,36312,1.828482
2876,2876015,23557,1.186207
2877,2877011,14691,0.739762
2878,2878008,12691,0.639052
2879,2879012,18740,0.943648
2880,2880008,30119,1.516635
2881,2881013,42810,2.155688
2882,2882011,51724,2.604550
2883,2883015,53501,2.694030
2884,2884011,47627,2.398247
2885,2885015,36200,1.822843
2886,2886012,23605,1.188624
2887,2887008,14675,0.738956
2888,2888012,12819,0.645498
2889,2889009,18756,0.944454
2890,2890014,30199,1.520664
2891,2891011,42794,2.154882
2892,2892015,51724,2.604550
2893,2893011,53517,2.694836
2894,2894015,47643,2.399052
2895,2895011,36296,1.827677
2896,2896008,23637,1.190236
2897,2897012,14691,0.739762
2898,2898010,12883,0.648720
2899,2899014,18756,0.944454
2900,2900010,30199,1.520664
2901,2901014,42826,2.156494
2902,2902010,51772,2.606967
2903,2903014,53549,2.696448
2904,2904011,47707,2.402275
2905,2905008,36280,1.826871
2906,2906013,23605,1.188624
2907,2907010,14723,0.741373
2908,2908014,12803,0.644692
2909,2909010,18740,0.943648
2910,2910014,30247,1.523081
2911,2911011,42762,2.153271
2912,2912015,51708,2.603744
2913,2913012,53661,2.702087
2914,2914010,47675,2.400664
2915,2915014,36264,1.826065
2916,2916011,23605,1.188624
2917,2917015,14675,0.738956
2918,2918011,12851,0.647109
2919,2919015,18788,0.946065
2920,2920011,30215,1.521469
2921,2921009,42778,2.154076
2922,2922013,51740,2.605356
2923,2923010,53581,2.698059
2924,2924014,47627,2.398247
2925,2925010,36264,1.826065
2926,2926014,23621,1.189430
2927,2927010,14739,0.742179
2928,2928014,12819,0.645498
2929,2929013,18772,0.945260
2930,2930011,30183,1.519858
2931,2931015,42858,2.158105
2932,2932012,51724,2.604550
2933,2933008,53533,2.695642
2934,2934012,47659,2.399858
2935,2935008,36216,1.823648
2936,2936012,23557,1.186207
2937,2937011,14723,0.741373
2938,2938009,12819,0.645498
2939,2939014,18756,0.944454
2940,2940010,30151,1.518247
2941,2941014,42826,2.156494
2942,2942010,51724,2.604550
2943,2943014,53661,2.702087
2944,2944011,47739,2.403886
2945,2945009,36264,1.826065
2946,2946014,23589,1.187819
2947,2947011,14691,0.739762
2948,2948015,12867,0.647915
2949,2949011,18772,0.945260
2950,2950015,30215,1.521469
2951,2951011,42826,2.156494
2952,2952008,51644,2.600522
2953,2953014,53549,2.696448
2954,2954013,47691,2.401470
2955,2955010,36280,1.826871
2956,2956014,23541,1.185402
2957,2957011,14739,0.742179
2958,2958015,12851,0.647109
2959,2959011,18740,0.943648
2960,2960015,30231,1.522275
2961,2961015,42858,2.158105
2962,2962012,51708,2.603744
2963,2963009,53581,2.698059
2964,2964013,47627,2.398247
2965,2965009,36264,1.826065
2966,2966013,23637,1.190236
2967,2967009,14691,0.739762
2968,2968013,12851,0.647109
2969,2969012,18820,0.947677
2970,2970011,30167,1.519052
2971,2971008,42762,2.153271
2972,2972012,51692,2.602939
2973,2973008,53661,2.702087
2974,2974012,47659,2.399858
2975,2975008,36264,1.826065
2976,2976012,23557,1.186207
2977,2977011,14723,0.741373
2978,2978009,12867,0.647915
2979,2979013,18756,0.944454
2980,2980010,30167,1.519052
2981,2981014,42826,2.156494
2982,2982010,51708,2.603744
2983,2983014,53645,2.701282
2984,2984011,47627,2.398247
2985,2985011,36264,1.826065
2986,2986009,23653,1.191041
2987,2987013,14755,0.742985
2988,2988009,12819,0.645498
2989,2989013,18756,0.944454
2990,2990010,30151,1.518247
2991,2991014,42778,2.154076
2992,2992010,51820,2.609384
2993,2993011,53581,2.698059
2994,2994008,47691,2.401470
2995,2995012,36200,1.822843
2996,2996008,23829,1.199904
2997,2997012,14675,0.738956
2998,2998009,12755,0.642275
2999,2999013,18724,0.942843
3000,3000009,30183,1.519858
3001,3001010,42794,2.154882
3002,3002014,51724,2.604550
3003,3003011,53549,2.696448
3004,3004015,47627,2.398247
3005,3005011,36264,1.826065
3006,3006015,23589,1.187819
3007,3007011,14675,0.738956
3008,3008008,12819,0.645498
3009,3009009,18740,0.943648
3010,3010013,30183,1.519858
3011,3011010,42762,2.153271
3012,3012014,51740,2.605356
3013,3013010,53613,2.699670
3014,3014014,47675,2.400664
3015,3015011,36264,1.826065
3016,3016015,23589,1.187819
3017,3017008,14675,0.738956
3018,3018013,12819,0.645498
3019,3019010,18708,0.942037
3020,3020013,30167,1.519052
3021,3021010,42826,2.156494
3022,3022014,51756,2.606162
3023,3023010,53549,2.696448
3024,3024014,47659,2.399858
3025,3025015,36184,1.822037
3026,3026013,23557,1.186207
3027,3027009,14723,0.741373
3028,3028013,12803,0.644692
3029,3029010,18692,0.941231
3030,3030014,30199,1.520664
3031,3031010,42714,2.150854
3032,3032014,51676,2.602133
3033,3033008,53485,2.693225
3034,3034015,47643,2.399052
3035,3035011,36264,1.826065
3036,3036015,23525,1.184596
3037,3037012,14643,0.737345
3038,3038008,12819,0.645498
3039,3039012,18724,0.942843
3040,3040008,30087,1.515024
3041,3041011,42778,2.154076
3042,3042009,51532,2.594882
3043,3043013,53581,2.698059
3044,3044009,47675,2.400664
3045,3045013,36152,1.820426
3046,3046010,23637,1.190236
3047,3047014,14659,0.738151
3048,3048010,12819,0.645498
3049,3049013,18724,0.942843
3050,3050009,30119,1.516635
3051,3051013,42794,2.154882
3052,3052009,51676,2.602133
3053,3053013,53661,2.702087
3054,3054010,47707,2.402275
3055,3055014,36232,1.824454
3056,3056010,23589,1.187819
3057,3057011,14675,0.738956
3058,3058011,12835,0.646303
3059,3059015,18756,0.944454
3060,3060011,30215,1.521469
3061,3061008,42842,2.157299
3062,3062012,51708,2.603744
3063,3063008,53613,2.699670
3064,3064012,47659,2.399858
3065,3065008,36312,1.828482
3066,3066008,23637,1.190236
3067,3067013,14707,0.740568
3068,3068010,12851,0.647109
3069,3069014,18756,0.944454
3070,3070010,30183,1.519858
3071,3071014,42794,2.154882
3072,3072010,51708,2.603744
3073,3073014,53565,2.697253
3074,3074014,47579,2.395830
3075,3075011,36248,1.825260
3076,3076015,23557,1.186207
3077,3077011,14691,0.739762
3078,3078015,12851,0.647109
3079,3079011,18740,0.943648
3080,3080008,30103,1.515830
3081,3081011,42778,2.154076
3082,3082008,51740,2.605356
3083,3083012,53645,2.701282
3084,3084008,47675,2.400664
3085,3085012,36232,1.824454
3086,3086009,23637,1.190236
3087,3087013,14691,0.739762
3088,3088009,12835,0.646303
3089,3089013,18772,0.945260
3090,3090009,29991,1.510190
3091,3091013,42810,2.155688
3092,3092010,51724,2.604550
3093,3093014,53581,2.698059
3094,3094010,47675,2.400664
3095,3095014,36168,1.821231
3096,3096010,23621,1.189430
3097,3097013,14739,0.742179
3098,3098010,12851,0.647109
3099,3099014,18708,0.942037
3100,3100011,30151,1.518247
3101,3101015,42826,2.156494
3102,3102011,51724,2.604550
3103,3103015,53533,2.695642
3104,3104011,47627,2.398247
3105,3105008,36232,1.824454
3106,3106008,23653,1.191041
3107,3107012,14675,0.738956
3108,3108008,12803,0.644692
3109,3109012,18772,0.945260
3110,3110008,30151,1.518247
3111,3111012,42794,2.154882
3112,3112009,51692,2.602939
3113,3113013,53565,2.697253
3114,3114011,47675,2.400664
3115,3115014,36152,1.820426
3116,3116011,23621,1.189430
3117,3117015,14611,0.735734
3118,3118011,12739,0.641469
3119,3119015,18740,0.943648
3120,3120011,30151,1.518247
3121,3121008,42762,2.153271
3122,3122009,51772,2.606967
3123,3123013,53645,2.701282
3124,3124009,47675,2.400664
3125,3125013,36248,1.825260
3126,3126010,23685,1.192653
3127,3127014,14675,0.738956
3128,3128010,12787,0.643886
3129,3129014,18756,0.944454
3130,3130011,30183,1.519858
3131,3131015,42794,2.154882
3132,3132011,51724,2.604550
3133,3133008,53597,2.698865
3134,3134012,47691,2.401470
3135,3135008,36264,1.826065
3136,3136012,23621,1.189430
3137,3137009,14691,0.739762
3138,3138015,12851,0.647109
3139,3139011,18708,0.942037
3140,3140015,30279,1.524692
3141,3141011,42826,2.156494
3142,3142008,51676,2.602133
3143,3143012,53565,2.697253
3144,3144008,47707,2.402275
3145,3145013,36280,1.826871
3146,3146011,23621,1.189430
3147,3147015,14643,0.737345
3148,3148011,12819,0.645498
3149,3149015,18724,0.942843
3150,3150011,30199,1.520664
3151,3151008,42730,2.151659
3152,3152012,51708,2.603744
3153,3153010,53613,2.699670
3154,3154014,47627,2.398247
3155,3155011,36216,1.823648
3156,3156015,23605,1.188624
3157,3157011,14691,0.739762
3158,3158015,12803,0.644692
3159,3159012,18724,0.942843
3160,3160008,30119,1.516635
3161,3161014,42842,2.157299
3162,3162012,51708,2.603744
3163,3163009,53517,2.694836
3164,3164012,47659,2.399858
3165,3165009,36296,1.827677
3166,3166013,23621,1.189430
3167,3167009,14643,0.737345
3168,3168013,12835,0.646303
3169,3169012,18740,0.943648
3170,3170010,30167,1.519052
3171,3171014,42794,2.154882
3172,3172011,51692,2.602939
3173,3173015,53533,2.695642
3174,3174011,47659,2.399858
3175,3175008,36216,1.823648
3176,3176012,23653,1.191041
3177,3177011,14691,0.739762
3178,3178009,12755,0.642275
3179,3179013,18740,0.943648
3180,3180010,30151,1.518247
3181,3181014,42842,2.157299
3182,3182010,51708,2.603744
3183,3183014,53533,2.695642
3184,3184011,47675,2.400664
3185,3185010,36248,1.825260
3186,3186008,23637,1.190236
3187,3187012,14691,0.739762
3188,3188009,12787,0.643886
3189,3189013,18724,0.942843
3190,3190009,30103,1.515830
3191,3191013,42842,2.157299
3192,3192009,51676,2.602133
3193,3193009,53661,2.702087
3194,3194009,47707,2.402275
3195,3195013,36200,1.822843
3196,3196009,23605,1.188624
3197,3197013,14691,0.739762
3198,3198009,12835,0.646303
3199,3199013,18820,0.947677
3200,3200010,30119,1.516635
3201,3201010,42778,2.154076
3202,3202008,51708,2.603744
3203,3203012,53549,2.696448
3204,3204008,47739,2.403886
3205,3205012,36200,1.822843
3206,3206008,23637,1.190236
3207,3207012,14659,0.738151
3208,3208009,12787,0.643886
3209,3209009,18708,0.942037
3210,3210008,30167,1.519052
3211,3211012,42842,2.157299
3212,3212009,51660,2.601328
3213,3213013,53565,2.697253
3214,3214009,47643,2.399052
3215,3215013,36248,1.825260
3216,3216009,23573,1.187013
3217,3217008,14899,0.750236
3218,3218013,12835,0.646303
3219,3219009,18644,0.938814
3220,3220013,30151,1.518247
3221,3221010,42810,2.155688
3222,3222014,51772,2.606967
3223,3223010,53645,2.701282
3224,3224014,47643,2.399052
3225,3225014,36232,1.824454
3226,3226012,23637,1.190236
3227,3227009,14675,0.738956
3228,3228013,12803,0.644692
3229,3229009,18724,0.942843
3230,3230013,30215,1.521469
3231,3231009,42714,2.150854
3232,3232013,51724,2.604550
3233,3233014,53597,2.698865
3234,3234012,47691,2.401470
3235,3235009,36264,1.826065
3236,3236013,23573,1.187013
3237,3237009,14755,0.742985
3238,3238013,12803,0.644692
3239,3239010,18676,0.940426
3240,3240014,30151,1.518247
3241,3241014,42730,2.151659
3242,3242011,51692,2.602939
3243,3243015,53597,2.698865
3244,3244011,47643,2.399052
3245,3245008,36248,1.825260
3246,3246012,23669,1.191847
3247,3247008,14739,0.742179
3248,3248012,12787,0.643886
3249,3249014,18756,0.944454
3250,3250010,30119,1.516635
3251,3251014,42842,2.157299
3252,3252011,51708,2.603744
3253,3253015,53549,2.696448
3254,3254011,47643,2.399052
3255,3255015,36200,1.822843
3256,3256011,23621,1.189430
3257,3257012,14691,0.739762
3258,3258010,12787,0.643886
3259,3259014,18772,0.945260
3260,3260010,30135,1.517441
3261,3261014,42858,2.158105
3262,3262010,51772,2.606967
3263,3263014,53581,2.698059
3264,3264011,47611,2.397441
3265,3265011,36248,1.825260
3266,3266009,23605,1.188624
3267,3267013,14643,0.737345
3268,3268010,12787,0.643886
3269,3269014,18756,0.944454
3270,3270010,30183,1.519858
3271,3271014,42778,2.154076
3272,3272011,51612,2.598910
3273,3273012,53613,2.699670
3274,3274011,47659,2.399858
3275,3275008,36264,1.826065
3276,3276012,23605,1.188624
3277,3277008,14691,0.739762
3278,3278012,12851,0.647109
3279,3279008,18692,0.941231
3280,3280012,30263,1.523886
3281,3281014,42810,2.155688
3282,3282010,51676,2.602133
3283,3283014,53581,2.698059
3284,3284011,47611,2.397441
3285,3285015,36152,1.820426
3286,3286011,23557,1.186207
3287,3287015,14691,0.739762
3288,3288011,12819,0.645498
3289,3289014,18756,0.944454
3290,3290011,30167,1.519052
3291,3291015,42778,2.154076
3292,3292011,51820,2.609384
3293,3293008,53581,2.698059
3294,3294012,47659,2.399858
3295,3295008,36296,1.827677
3296,3296012,23637,1.190236
3297,3297014,14675,0.738956
3298,3298012,12771,0.643081
3299,3299009,18676,0.940426
3300,3300013,30215,1.521469
3301,3301009,42762,2.153271
3302,3302013,51772,2.606967
3303,3303010,53533,2.695642
3304,3304014,47627,2.398247
3305,3305009,36312,1.828482
3306,3306014,23557,1.186207
3307,3307011,14675,0.738956
3308,3308015,12819,0.645498
3309,3309011,18724,0.942843
3310,3310015,30231,1.522275
3311,3311011,42778,2.154076
3312,3312008,51644,2.600522
3313,3313011,53597,2.698865
3314,3314008,47739,2.403886
3315,3315012,36168,1.821231
3316,3316008,23637,1.190236
3317,3317012,14707,0.740568
3318,3318009,12739,0.641469
3319,3319013,18756,0.944454
3320,3320009,30151,1.518247
3321,3321013,42810,2.155688
3322,3322011,51724,2.604550
3323,3323015,53597,2.698865
3324,3324012,47627,2.398247
3325,3325008,36232,1.824454
3326,3326012,23637,1.190236
3327,3327008,14627,0.736539
3328,3328012,12803,0.644692
3329,3329009,18740,0.943648
3330,3330009,30119,1.516635
3331,3331013,42778,2.154076
3332,3332010,51676,2.602133
3333,3333014,53549,2.696448
3334,3334010,47755,2.404692
3335,3335014,36200,1.822843
3336,3336010,23589,1.187819
3337,3337015,14659,0.738151
3338,3338013,12803,0.644692
3339,3339010,18676,0.940426
3340,3340014,30183,1.519858
3341,3341010,42746,2.152465
3342,3342014,51692,2.602939
3343,3343010,53581,2.698059
3344,3344014,47627,2.398247
3345,3345011,36200,1.822843
3346,3346009,23653,1.191041
3347,3347013,14675,0.738956
3348,3348010,12819,0.645498
3349,3349014,18756,0.944454
3350,3350010,30183,1.519858
3351,3351014,42794,2.154882
3352,3352010,51724,2.604550
3353,3353014,53533,2.695642
3354,3354013,47691,2.401470
3355,3355010,36232,1.824454
3356,3356014,23573,1.187013
3357,3357010,14691,0.739762
3358,3358014,12787,0.643886
3359,3359010,18708,0.942037
3360,3360014,30215,1.521469
3361,3361011,42666,2.148436
3362,3362009,51788,2.607773
3363,3363013,53629,2.700476
3364,3364009,47755,2.404692
3365,3365013,36264,1.826065
3366,3366009,23605,1.188624
3367,3367013,14675,0.738956
3368,3368010,12851,0.647109
3369,3369015,18788,0.946065
3370,3370013,30295,1.525498
3371,3371009,42746,2.152465
3372,3372013,51756,2.606162
3373,3373010,53549,2.696448
3374,3374014,47659,2.399858
3375,3375010,36264,1.826065
3376,3376014,23573,1.187013
3377,3377012,14723,0.741373
3378,3378009,12803,0.644692
3379,3379013,18708,0.942037
3380,3380009,30215,1.521469
3381,3381013,42826,2.156494
3382,3382010,51660,2.601328
3383,3383014,53613,2.699670
3384,3384010,47707,2.402275
3385,3385009,36264,1.826065
3386,3386015,23605,1.188624
3387,3387011,14675,0.738956
3388,3388008,12835,0.646303
3389,3389012,18724,0.942843
3390,3390008,30087,1.515024
3391,3391012,42778,2.154076
3392,3392009,51676,2.602133
3393,3393014,53597,2.698865
3394,3394012,47691,2.401470
3395,3395008,36296,1.827677
3396,3396012,23621,1.189430
3397,3397009,14707,0.740568
3398,3398013,12819,0.645498
3399,3399009,18628,0.938009
3400,3400013,30183,1.519858
3401,3401011,42762,2.153271
3402,3402009,51708,2.603744
3403,3403013,53581,2.698059
3404,3404010,47723,2.403081
3405,3405014,36216,1.823648
3406,3406010,23621,1.189430
3407,3407014,14675,0.738956
3408,3408010,12787,0.643886
3409,3409009,18724,0.942843
3410,3410014,30167,1.519052
3411,3411010,42714,2.150854
3412,3412014,51724,2.604550
