Sample,Time_us,Raw_u16,Voltage_V
207,207015,47419,2.387773
208,208009,51916,2.614218
209,209012,30503,1.535972
210,210009,12867,0.647915
211,211010,23237,1.170094
212,212012,47339,2.383744
213,213014,51884,2.612607
214,214008,30679,1.544834
215,215010,12883,0.648720
216,216011,23253,1.170900
217,217014,47451,2.389384
218,218009,51884,2.612607
219,219010,30599,1.540806
220,220012,12867,0.647915
221,221012,23093,1.162843
222,222014,47403,2.386967
223,223016,51964,2.616635
224,224009,30663,1.544028
225,225014,12851,0.647109
226,226009,23125,1.164454
227,227009,47355,2.384550
228,228011,51884,2.612607
229,229011,30535,1.537583
230,230013,12851,0.647109
231,231014,23285,1.172511
232,232016,47435,2.388579
233,233013,51804,2.608578
234,234015,30487,1.535166
235,235008,12915,0.650332
236,236010,23221,1.169288
237,237012,47355,2.384550
238,238013,51852,2.610996
239,239015,30471,1.534360
240,240009,12883,0.648720
241,241013,23285,1.172511
242,242016,47403,2.386967
243,243009,51884,2.612607
244,244010,30599,1.540806
245,245012,12867,0.647915
246,246013,23253,1.170900
247,247015,47467,2.390190
248,248008,51948,2.615830
249,249013,30519,1.536777
250,250015,12835,0.646303
251,251009,23173,1.166871
252,252010,47323,2.382939
253,253011,51884,2.612607
254,254012,30519,1.536777
255,255014,12867,0.647915
256,256015,23189,1.167677
257,257012,47403,2.386967
258,258015,51836,2.610190
259,259009,30695,1.545640
260,260011,12867,0.647915
261,261012,23221,1.169288
262,262013,47339,2.383744
263,263014,51804,2.608578
264,264008,30663,1.544028
265,265015,12915,0.650332
266,266011,23221,1.169288
267,267013,47339,2.383744
268,268014,51884,2.612607
269,269016,30455,1.533555
270,270009,12851,0.647109
271,271011,23269,1.171705
272,272012,47323,2.382939
273,273010,51916,2.614218
274,274013,30519,1.536777
275,275015,12883,0.648720
276,276009,23125,1.164454
277,277010,47339,2.383744
278,278011,51868,2.611801
279,279013,30535,1.537583
280,280014,12867,0.647915
281,281012,23445,1.180568
282,282015,47451,2.389384
283,283009,51964,2.616635
284,284010,30615,1.541611
285,285012,12867,0.647915
286,286014,23269,1.171705
287,287015,47435,2.388579
288,288009,52012,2.619052
289,289015,30471,1.534360
290,290010,12835,0.646303
291,291011,23221,1.169288
292,292012,47419,2.387773
293,293014,51868,2.611801
294,294015,30423,1.531943
295,295009,12899,0.649526
296,296010,23205,1.168482
297,297010,47387,2.386162
298,298012,51884,2.612607
299,299014,30487,1.535166
300,300015,12867,0.647915
301,301010,23189,1.167677
302,302011,47403,2.386967
303,303012,51900,2.613413
304,304013,30519,1.536777
305,305013,12899,0.649526
306,306010,23189,1.167677
307,307011,47371,2.385356
308,308013,51820,2.609384
309,309014,30503,1.535972
310,310016,12883,0.648720
311,311010,23205,1.168482
312,312011,47371,2.385356
313,313010,51900,2.613413
314,314015,30471,1.534360
315,315009,12899,0.649526
316,316010,23269,1.171705
317,317012,47371,2.385356
318,318014,51836,2.610190
319,319015,30471,1.534360
320,320009,12787,0.643886
321,321008,23173,1.166871
322,322011,47339,2.383744
323,323012,51868,2.611801
324,324014,30583,1.540000
325,325015,12867,0.647915
326,326009,23173,1.166871
327,327010,47371,2.385356
328,328011,51820,2.609384
329,329012,30551,1.538389
330,330009,12899,0.649526
331,331011,23221,1.169288
332,332012,47403,2.386967
333,333013,51884,2.612607
334,334015,30439,1.532749
335,335009,12931,0.651138
336,336011,23205,1.168482
337,337011,47371,2.385356
338,338013,51900,2.613413
339,339015,30439,1.532749
340,340008,12883,0.648720
341,341010,23189,1.167677
342,342011,47387,2.386162
343,343013,51868,2.611801
344,344015,30503,1.535972
345,345016,12867,0.647915
346,346009,23093,1.162843
347,347011,47371,2.385356
348,348012,51900,2.613413
349,349014,30519,1.536777
350,350015,12867,0.647915
351,351009,23157,1.166065
352,352011,47339,2.383744
353,353010,52012,2.619052
354,354012,30503,1.535972
355,355013,12867,0.647915
356,356015,23317,1.174122
357,357008,47307,2.382133
358,358009,51852,2.610996
359,359011,30615,1.541611
360,360012,12867,0.647915
361,361013,23285,1.172511
362,362009,47323,2.382939
363,363010,51916,2.614218
364,364012,30567,1.539194
365,365014,12851,0.647109
366,366015,23301,1.173316
367,367009,47403,2.386967
368,368011,51948,2.615830
369,369012,30503,1.535972
370,370014,12835,0.646303
371,371015,23317,1.174122
372,372009,47371,2.385356
373,373010,51964,2.616635
374,374011,30535,1.537583
375,375013,12883,0.648720
376,376014,23253,1.170900
377,377010,47339,2.383744
378,378013,51852,2.610996
379,379008,30647,1.543223
380,380010,12915,0.650332
381,381011,23221,1.169288
382,382013,47387,2.386162
383,383014,51948,2.615830
384,384015,30455,1.533555
385,385011,12851,0.647109
386,386014,23301,1.173316
387,387008,47275,2.380522
388,388010,51964,2.616635
389,389012,30551,1.538389
390,390014,12851,0.647109
391,391015,23317,1.174122
392,392009,47403,2.386967
393,393010,51868,2.611801
394,394016,30407,1.531138
395,395010,12883,0.648720
396,396012,23269,1.171705
397,397012,47371,2.385356
398,398013,51852,2.610996
399,399015,30455,1.533555
400,400015,12883,0.648720
401,401010,23221,1.169288
402,402013,47403,2.386967
403,403015,51916,2.614218
404,404009,30615,1.541611
405,405010,12819,0.645498
406,406012,23317,1.174122
407,407014,47403,2.386967
408,408016,51852,2.610996
409,409011,30583,1.540000
410,410013,12851,0.647109
411,411014,23253,1.170900
412,412015,47451,2.389384
413,413008,51948,2.615830
414,414010,30567,1.539194
415,415012,12979,0.653555
416,416013,23301,1.173316
417,417009,47371,2.385356
418,418011,51884,2.612607
419,419013,30535,1.537583
420,420014,12867,0.647915
421,421009,23189,1.167677
422,422010,47355,2.384550
423,423012,51932,2.615024
424,424013,30503,1.535972
425,425008,12883,0.648720
426,426011,23205,1.168482
427,427012,47387,2.386162
428,428014,51788,2.607773
429,429015,30487,1.535166
430,430010,12867,0.647915
431,431011,23237,1.170094
432,432012,47387,2.386162
433,433010,51932,2.615024
434,434014,30519,1.536777
435,435009,12867,0.647915
436,436010,23173,1.166871
437,437011,47355,2.384550
438,438013,51836,2.610190
439,439014,30535,1.537583
440,440008,12867,0.647915
441,441011,23237,1.170094
442,442013,47355,2.384550
443,443015,51900,2.613413
444,444009,30647,1.543223
445,445010,12867,0.647915
446,446012,23237,1.170094
447,447013,47371,2.385356
448,448014,51884,2.612607
449,449010,30551,1.538389
450,450013,12867,0.647915
451,451014,23301,1.173316
452,452009,47307,2.382133
453,453011,51868,2.611801
454,454013,30535,1.537583
455,455014,12883,0.648720
456,456015,23301,1.173316
457,457011,47371,2.385356
458,458014,51820,2.609384
459,459015,30375,1.529526
460,460008,12883,0.648720
461,461011,23205,1.168482
462,462012,47339,2.383744
463,463013,51868,2.611801
464,464014,30503,1.535972
465,465011,12851,0.647109
466,466013,23237,1.170094
467,467015,47435,2.388579
468,468009,51932,2.615024
469,469011,30551,1.538389
470,470013,12867,0.647915
471,471014,23349,1.175734
472,472015,47419,2.387773
473,473012,51852,2.610996
474,474015,30471,1.534360
475,475008,12899,0.649526
476,476009,23141,1.165260
477,477011,47387,2.386162
478,478011,51836,2.610190
479,479013,30535,1.537583
480,480015,12883,0.648720
481,481012,23253,1.170900
482,482015,47435,2.388579
483,483010,51932,2.615024
484,484010,30615,1.541611
485,485012,12851,0.647109
486,486013,23269,1.171705
487,487015,47435,2.388579
488,488016,51820,2.609384
489,489013,30487,1.535166
490,490009,12867,0.647915
491,491011,23237,1.170094
492,492013,47355,2.384550
493,493014,51804,2.608578
494,494016,30423,1.531943
495,495009,12883,0.648720
496,496011,23205,1.168482
497,497009,47291,2.381327
498,498011,51868,2.611801
499,499012,30471,1.534360
500,500014,12883,0.648720
501,501008,23141,1.165260
502,502009,47355,2.384550
503,503010,51868,2.611801
504,504012,30471,1.534360
505,505010,12947,0.651943
506,506012,23221,1.169288
507,507014,47435,2.388579
508,508015,51804,2.608578
509,509009,30631,1.542417
510,510011,12867,0.647915
511,511013,23221,1.169288
512,512014,47419,2.387773
513,513014,51868,2.611801
514,514011,30599,1.540806
515,515013,12867,0.647915
516,516014,23269,1.171705
517,517015,47467,2.390190
518,518009,51884,2.612607
519,519009,30631,1.542417
520,520011,12867,0.647915
521,521009,23157,1.166065
522,522011,47307,2.382133
523,523013,51868,2.611801
524,524014,30519,1.536777
525,525015,12851,0.647109
526,526009,23125,1.164454
527,527011,47387,2.386162
528,528013,51916,2.614218
529,529012,30519,1.536777
530,530014,12835,0.646303
531,531009,23173,1.166871
532,532010,47323,2.382939
533,533011,51916,2.614218
534,534013,30487,1.535166
535,535015,12867,0.647915
536,536009,23141,1.165260
537,537010,47355,2.384550
538,538013,51884,2.612607
539,539014,30519,1.536777
540,540016,12835,0.646303
541,541010,23173,1.166871
542,542012,47339,2.383744
543,543013,51916,2.614218
544,544015,30487,1.535166
545,545016,12851,0.647109
546,546010,23173,1.166871
547,547012,47355,2.384550
548,548013,51900,2.613413
549,549015,30471,1.534360
550,550009,12883,0.648720
551,551010,23189,1.167677
552,552011,47371,2.385356
553,553011,51820,2.609384
554,554013,30503,1.535972
555,555015,12867,0.647915
556,556009,23141,1.165260
557,557011,47323,2.382939
558,558012,51852,2.610996
559,559014,30551,1.538389
560,560008,12899,0.649526
561,561008,23189,1.167677
562,562011,47307,2.382133
563,563012,51900,2.613413
564,564014,30551,1.538389
565,565016,12835,0.646303
566,566009,23125,1.164454
567,567011,47403,2.386967
568,568012,51916,2.614218
569,569012,30503,1.535972
570,570011,12867,0.647915
571,571013,23269,1.171705
572,572014,47419,2.387773
573,573016,51820,2.609384
574,574010,30567,1.539194
575,575012,12819,0.645498
576,576013,23253,1.170900
577,577014,47403,2.386967
578,578015,51820,2.609384
579,579009,30711,1.546445
580,580011,12883,0.648720
581,581013,23237,1.170094
582,582014,47323,2.382939
583,583016,51868,2.611801
584,584010,30599,1.540806
585,585011,12899,0.649526
586,586012,23173,1.166871
587,587015,47419,2.387773
588,588008,51916,2.614218
589,589010,30599,1.540806
590,590011,12867,0.647915
591,591012,23205,1.168482
592,592013,47451,2.389384
593,593015,51868,2.611801
594,594009,30615,1.541611
595,595010,12867,0.647915
596,596011,23237,1.170094
597,597012,47339,2.383744
598,598013,51916,2.614218
599,599014,30503,1.535972
600,600008,12883,0.648720
601,601009,23205,1.168482
602,602012,47307,2.382133
603,603013,51916,2.614218
604,604014,30503,1.535972
605,605015,12851,0.647109
606,606009,23173,1.166871
607,607010,47387,2.386162
608,608012,51884,2.612607
609,609012,30503,1.535972
610,610014,12851,0.647109
611,611015,23333,1.174928
612,612009,47291,2.381327
613,613011,51900,2.613413
614,614012,30519,1.536777
615,615014,12851,0.647109
616,616015,23253,1.170900
617,617011,47323,2.382939
618,618014,51884,2.612607
619,619015,30535,1.537583
620,620009,12883,0.648720
621,621010,23173,1.166871
622,622011,47371,2.385356
623,623013,51868,2.611801
624,624015,30519,1.536777
625,625010,12851,0.647109
626,626012,23205,1.168482
627,627013,47403,2.386967
628,628015,51884,2.612607
629,629008,30631,1.542417
630,630009,12867,0.647915
631,631010,23205,1.168482
632,632013,47435,2.388579
633,633014,51820,2.609384
634,634011,30647,1.543223
635,635013,12883,0.648720
636,636015,23301,1.173316
637,637009,47291,2.381327
638,638010,51932,2.615024
639,639011,30567,1.539194
640,640012,12883,0.648720
641,641016,23333,1.174928
642,642009,47243,2.378910
643,643011,51884,2.612607
644,644012,30551,1.538389
645,645013,12867,0.647915
646,646015,23285,1.172511
647,647010,47371,2.385356
648,648012,51884,2.612607
649,649015,30439,1.532749
650,650012,12883,0.648720
651,651013,23237,1.170094
652,652009,47355,2.384550
653,653010,51916,2.614218
654,654012,30583,1.540000
655,655013,12883,0.648720
656,656014,23285,1.172511
657,657010,47355,2.384550
658,658014,51836,2.610190
659,659009,30631,1.542417
660,660010,12771,0.643081
661,661011,23189,1.167677
662,662012,47371,2.385356
663,663014,51868,2.611801
664,664016,30487,1.535166
665,665012,12867,0.647915
666,666014,23269,1.171705
667,667015,47371,2.385356
668,668009,51916,2.614218
669,669010,30615,1.541611
670,670012,12883,0.648720
671,671013,23253,1.170900
672,672015,47435,2.388579
673,673010,51868,2.611801
674,674013,30551,1.538389
675,675014,12819,0.645498
676,676015,23317,1.174122
677,677009,47227,2.378105
678,678011,51868,2.611801
679,679012,30679,1.544834
680,680014,12867,0.647915
681,681010,23141,1.165260
682,682013,47419,2.387773
683,683015,51804,2.608578
684,684009,30631,1.542417
685,685009,12835,0.646303
686,686011,23221,1.169288
687,687012,47355,2.384550
688,688013,51884,2.612607
689,689011,30599,1.540806
690,690012,12899,0.649526
691,691013,23253,1.170900
692,692015,47451,2.389384
693,693009,51948,2.615830
694,694009,30647,1.543223
695,695011,12883,0.648720
696,696012,23205,1.168482
697,697009,47307,2.382133
698,698013,51884,2.612607
699,699009,30519,1.536777
700,700011,12867,0.647915
701,701012,23221,1.169288
702,702014,47387,2.386162
703,703009,51948,2.615830
704,704010,30679,1.544834
705,705014,12851,0.647109
706,706009,23189,1.167677
707,707011,47243,2.378910
708,708012,51804,2.608578
709,709014,30503,1.535972
710,710014,12803,0.644692
711,711015,23317,1.174122
712,712010,47355,2.384550
713,713014,51852,2.610996
714,714009,30599,1.540806
715,715010,12867,0.647915
716,716012,23237,1.170094
717,717013,47355,2.384550
718,718015,51868,2.611801
719,719009,30663,1.544028
720,720011,12867,0.647915
721,721009,23189,1.167677
722,722012,47323,2.382939
723,723013,51996,2.618246
724,724014,30471,1.534360
725,725015,12803,0.644692
726,726009,23141,1.165260
727,727010,47275,2.380522
728,728012,51900,2.613413
729,729011,30551,1.538389
730,730013,12867,0.647915
731,731015,23285,1.172511
732,732009,47339,2.383744
733,733010,51868,2.611801
734,734012,30551,1.538389
735,735014,12883,0.648720
736,736015,23301,1.173316
737,737014,47403,2.386967
738,738015,51804,2.608578
739,739009,30679,1.544834
740,740010,12883,0.648720
741,741012,23205,1.168482
742,742013,47339,2.383744
743,743015,51884,2.612607
744,744015,30503,1.535972
745,745014,12851,0.647109
746,746010,23189,1.167677
747,747011,47371,2.385356
748,748012,51836,2.610190
749,749013,30519,1.536777
750,750015,12835,0.646303
751,751009,23141,1.165260
752,752011,47339,2.383744
753,753009,51916,2.614218
754,754012,30535,1.537583
755,755013,12899,0.649526
756,756014,23349,1.175734
757,757015,47403,2.386967
758,758010,51948,2.615830
759,759012,30567,1.539194
760,760013,12851,0.647109
761,761013,23253,1.170900
762,762016,47371,2.385356
763,763009,52028,2.619858
764,764011,30599,1.540806
765,765012,12867,0.647915
766,766013,23237,1.170094
767,767014,47435,2.388579
768,768015,51900,2.613413
769,769015,30439,1.532749
770,770012,12867,0.647915
771,771014,23317,1.174122
772,772015,47435,2.388579
773,773008,51916,2.614218
774,774010,30615,1.541611
775,775011,12867,0.647915
776,776013,23301,1.173316
777,777013,47339,2.383744
778,778015,51820,2.609384
779,779009,30647,1.543223
780,780010,12867,0.647915
781,781011,23157,1.166065
782,782012,47355,2.384550
783,783014,51900,2.613413
784,784015,30487,1.535166
785,785016,12819,0.645498
786,786010,23157,1.166065
787,787012,47291,2.381327
788,788014,51884,2.612607
789,789015,30519,1.536777
790,790009,12899,0.649526
791,791009,23301,1.173316
792,792011,47323,2.382939
793,793012,51868,2.611801
794,794015,30535,1.537583
795,795009,12883,0.648720
796,796011,23173,1.166871
797,797012,47339,2.383744
798,798014,51852,2.610996
799,799008,30663,1.544028
800,800010,12899,0.649526
801,801010,23157,1.166065
802,802011,47323,2.382939
803,803012,51884,2.612607
804,804014,30535,1.537583
805,805015,12851,0.647109
806,806009,23141,1.165260
807,807011,47371,2.385356
808,808012,51932,2.615024
809,809013,30535,1.537583
810,810009,12883,0.648720
811,811010,23205,1.168482
812,812012,47403,2.386967
813,813013,51916,2.614218
814,814014,30519,1.536777
815,815016,12835,0.646303
816,816009,23221,1.169288
817,817010,47259,2.379716
818,818012,51884,2.612607
819,819014,30535,1.537583
820,820016,12835,0.646303
821,821009,23125,1.164454
822,822011,47355,2.384550
823,823012,51836,2.610190
824,824014,30519,1.536777
825,825015,12835,0.646303
826,826012,23237,1.170094
827,827013,47403,2.386967
828,828015,51836,2.610190
829,829009,30631,1.542417
830,830010,12883,0.648720
831,831012,23237,1.170094
832,832013,47355,2.384550
833,833015,51852,2.610996
834,834010,30599,1.540806
835,835011,12931,0.651138
836,836013,23237,1.170094
837,837015,47419,2.387773
838,838009,51900,2.613413
839,839011,30615,1.541611
840,840012,12883,0.648720
841,841014,23221,1.169288
842,842011,47371,2.385356
843,843012,51948,2.615830
844,844014,30503,1.535972
845,845015,12835,0.646303
846,846016,23333,1.174928
847,847009,47291,2.381327
848,848011,51900,2.613413
849,849013,30535,1.537583
850,850015,12819,0.645498
851,851009,23173,1.166871
852,852010,47307,2.382133
853,853012,51868,2.611801
854,854013,30567,1.539194
855,855014,12883,0.648720
856,856015,23269,1.171705
857,857009,47355,2.384550
858,858011,51868,2.611801
859,859012,30583,1.540000
860,860014,12867,0.647915
861,861015,23317,1.174122
862,862009,47291,2.381327
863,863010,51884,2.612607
864,864011,30599,1.540806
865,865013,12867,0.647915
866,866015,23349,1.175734
867,867009,47307,2.382133
868,868010,51964,2.616635
869,869012,30535,1.537583
870,870014,12867,0.647915
871,871015,23269,1.171705
872,872008,47307,2.382133
873,873011,51852,2.610996
874,874013,30551,1.538389
875,875015,12867,0.647915
876,876010,23173,1.166871
877,877010,47371,2.385356
878,878011,51868,2.611801
879,879013,30567,1.539194
880,880014,12883,0.648720
881,881009,23125,1.164454
882,882014,47419,2.387773
883,883009,51996,2.618246
884,884010,30615,1.541611
885,885011,12899,0.649526
886,886012,23109,1.163648
887,887015,47435,2.388579
888,888009,51948,2.615830
889,889012,30519,1.536777
890,890014,12867,0.647915
891,891015,23301,1.173316
892,892008,47323,2.382939
893,893010,51932,2.615024
894,894012,30599,1.540806
895,895014,12851,0.647109
896,896015,23349,1.175734
897,897012,47339,2.383744
898,898013,51932,2.615024
899,899015,30503,1.535972
900,900009,12851,0.647109
901,901011,23205,1.168482
902,902013,47371,2.385356
903,903014,51884,2.612607
904,904015,30503,1.535972
905,905012,12867,0.647915
906,906008,23173,1.166871
907,907010,47339,2.383744
908,908011,51900,2.613413
909,909013,30503,1.535972
910,910014,12883,0.648720
911,911009,23189,1.167677
912,912011,47323,2.382939
913,913015,51852,2.610996
914,914009,30663,1.544028
915,915010,12899,0.649526
916,916011,23189,1.167677
917,917014,47259,2.379716
918,918015,51836,2.610190
919,919008,30679,1.544834
920,920010,12883,0.648720
921,921015,23317,1.174122
922,922011,47355,2.384550
923,923014,51884,2.612607
924,924015,30503,1.535972
925,925009,12867,0.647915
926,926010,23141,1.165260
927,927012,47419,2.387773
928,928015,51884,2.612607
929,929011,30551,1.538389
930,930014,12899,0.649526
931,931015,23349,1.175734
932,932009,47371,2.385356
933,933011,51868,2.611801
934,934012,30567,1.539194
935,935013,12899,0.649526
936,936015,23269,1.171705
937,937012,47371,2.385356
938,938015,51916,2.614218
939,939008,30663,1.544028
940,940010,12883,0.648720
941,941011,23189,1.167677
942,942013,47435,2.388579
943,943014,51900,2.613413
944,944015,30535,1.537583
945,945012,12867,0.647915
946,946016,23301,1.173316
947,947009,47307,2.382133
948,948010,51980,2.617441
949,949012,30599,1.540806
950,950013,12851,0.647109
951,951014,23317,1.174122
952,952016,47435,2.388579
953,953014,51884,2.612607
954,954009,30647,1.543223
955,955011,12899,0.649526
956,956013,23221,1.169288
957,957014,47419,2.387773
958,958015,51900,2.613413
959,959009,30695,1.545640
960,960010,12883,0.648720
961,961009,23093,1.162843
962,962010,47307,2.382133
963,963012,51932,2.615024
964,964013,30535,1.537583
965,965014,12883,0.648720
966,966009,23141,1.165260
967,967010,47403,2.386967
968,968012,51932,2.615024
969,969011,30567,1.539194
970,970014,12835,0.646303
971,971015,23285,1.172511
972,972009,47291,2.381327
973,973011,51900,2.613413
974,974012,30567,1.539194
975,975014,12883,0.648720
976,976014,23269,1.171705
977,977013,47323,2.382939
978,978015,51868,2.611801
979,979009,30647,1.543223
980,980010,12883,0.648720
981,981012,23253,1.170900
982,982013,47451,2.389384
983,983014,51852,2.610996
984,984009,30679,1.544834
985,985015,12835,0.646303
986,986010,23125,1.164454
987,987011,47339,2.383744
988,988012,51932,2.615024
989,989014,30551,1.538389
990,990009,12883,0.648720
991,991010,23125,1.164454
992,992012,47339,2.383744
993,993011,51948,2.615830
994,994014,30519,1.536777
995,995015,12819,0.645498
996,996009,23077,1.162037
997,997011,47323,2.382939
998,998013,51916,2.614218
999,999014,30519,1.536777
1000,1000008,12899,0.649526
1001,1001016,23285,1.172511
1002,1002011,47403,2.386967
1003,1003013,51916,2.614218
1004,1004014,30503,1.535972
1005,1005009,12931,0.651138
1006,1006010,23173,1.166871
1007,1007011,47371,2.385356
1008,1008013,51884,2.612607
1009,1009012,30535,1.537583
1010,1010015,12883,0.648720
1011,1011010,23173,1.166871
1012,1012011,47355,2.384550
1013,1013012,51964,2.616635
1014,1014013,30551,1.538389
1015,1015015,12803,0.644692
1016,1016009,23125,1.164454
1017,1017010,47307,2.382133
1018,1018012,51900,2.613413
1019,1019013,30583,1.540000
1020,1020014,12867,0.647915
1021,1021015,23269,1.171705
1022,1022010,47259,2.379716
1023,1023011,51964,2.616635
1024,1024013,30535,1.537583
1025,1025013,12883,0.648720
1026,1026015,23285,1.172511
1027,1027009,47275,2.380522
1028,1028010,51964,2.616635
1029,1029012,30615,1.541611
1030,1030013,12835,0.646303
1031,1031014,23317,1.174122
1032,1032015,47403,2.386967
1033,1033009,51916,2.614218
1034,1034011,30631,1.542417
1035,1035012,12883,0.648720
1036,1036013,23285,1.172511
1037,1037015,47371,2.385356
1038,1038009,51980,2.617441
1039,1039010,30631,1.542417
1040,1040011,12883,0.648720
1041,1041012,23205,1.168482
1042,1042016,47435,2.388579
1043,1043010,51932,2.615024
1044,1044010,30599,1.540806
1045,1045012,12883,0.648720
1046,1046013,23285,1.172511
1047,1047015,47435,2.388579
1048,1048009,51868,2.611801
1049,1049011,30567,1.539194
1050,1050015,12867,0.647915
1051,1051009,23141,1.165260
1052,1052010,47291,2.381327
1053,1053012,51900,2.613413
1054,1054013,30535,1.537583
1055,1055015,12899,0.649526
1056,1056008,23093,1.162843
1057,1057010,47387,2.386162
1058,1058013,51884,2.612607
1059,1059014,30551,1.538389
1060,1060015,12851,0.647109
1061,1061009,23125,1.164454
1062,1062010,47371,2.385356
